Date,State,TotalSamples,Negative,Positive
2021-01-06,Sikkim,69759.0,,
2021-01-07,Sikkim,70151.0,,
2021-01-08,Sikkim,70386.0,,
2021-01-09,Sikkim,70567.0,,
2021-01-10,Sikkim,70813.0,,
2021-01-11,Sikkim,70842.0,,
2021-01-12,Sikkim,71032.0,,
2021-01-13,Sikkim,71409.0,,
2021-01-14,Sikkim,71626.0,,
2021-01-15,Sikkim,71832.0,,
2021-01-16,Sikkim,72038.0,,
2021-01-17,Sikkim,72278.0,,
2021-01-18,Sikkim,72297.0,,
2021-01-19,Sikkim,72544.0,,
2021-01-20,Sikkim,72821.0,,
2021-01-21,Sikkim,73062.0,,
2021-01-22,Sikkim,73227.0,,
2021-01-23,Sikkim,73368.0,,
2021-01-24,Sikkim,73565.0,,
2021-01-25,Sikkim,73604.0,,
2021-01-26,Sikkim,73775.0,,
2021-01-28,Sikkim,74110.0,,
2021-01-29,Sikkim,74289.0,,
2021-01-30,Sikkim,74457.0,,
2021-01-31,Sikkim,74692.0,,
2021-02-03,Sikkim,75142.0,,
2021-02-04,Sikkim,75367.0,,
2021-02-05,Sikkim,75516.0,,
2021-02-06,Sikkim,75644.0,,
2021-02-08,Sikkim,75843.0,,
2021-02-09,Sikkim,76040.0,,
2021-02-10,Sikkim,76216.0,,
2021-02-11,Sikkim,76386.0,,
2021-02-12,Sikkim,76541.0,,
2021-02-13,Sikkim,76624.0,,
2021-02-15,Sikkim,76756.0,,
2021-02-16,Sikkim,76903.0,,
2021-02-17,Sikkim,77097.0,,
2021-02-18,Sikkim,77263.0,,
2021-02-19,Sikkim,77410.0,,
2021-02-20,Sikkim,77573.0,,
2021-02-21,Sikkim,77760.0,,
2021-02-24,Sikkim,78135.0,,
2021-02-25,Sikkim,78309.0,,
2021-02-26,Sikkim,78485.0,,
2021-02-28,Sikkim,78771.0,,
2021-03-01,Sikkim,78786.0,,
2021-03-02,Sikkim,78883.0,,
2021-03-03,Sikkim,79092.0,,
2021-03-04,Sikkim,79197.0,,
2021-03-05,Sikkim,79348.0,,
2021-03-07,Sikkim,79724.0,,
2021-03-08,Sikkim,79739.0,,
2021-03-09,Sikkim,79895.0,,
2021-03-10,Sikkim,80088.0,,
2021-03-12,Sikkim,80379.0,,
2021-03-13,Sikkim,80532.0,,
2021-03-14,Sikkim,80684.0,,
2021-03-16,Sikkim,80939.0,,
2021-03-17,Sikkim,81072.0,,
2021-03-18,Sikkim,81229.0,,
2021-03-19,Sikkim,81376.0,,
2021-03-20,Sikkim,81576.0,,
2021-03-21,Sikkim,81749.0,,
2021-03-22,Sikkim,81777.0,,
2021-03-24,Sikkim,82162.0,,
2021-03-25,Sikkim,82286.0,,
2021-03-26,Sikkim,82475.0,,
2021-03-28,Sikkim,82729.0,,
2021-03-29,Sikkim,82757.0,,
2021-03-30,Sikkim,82848.0,,
2021-03-31,Sikkim,83021.0,,
2021-04-03,Sikkim,83701.0,,
2021-04-27,Sikkim,91591.0,,
2021-04-28,Sikkim,92106.0,,
2021-04-29,Sikkim,92840.0,,
2021-04-30,Sikkim,93658.0,,
2021-05-01,Sikkim,94455.0,,
2021-05-02,Sikkim,95254.0,,
2021-05-03,Sikkim,95365.0,,
2021-05-04,Sikkim,96164.0,,
2021-05-05,Sikkim,96965.0,,
2021-05-06,Sikkim,97863.0,,
2021-05-07,Sikkim,98670.0,,
2021-05-08,Sikkim,99352.0,,
2021-05-09,Sikkim,100160.0,,
2021-05-10,Sikkim,100295.0,,
2021-05-11,Sikkim,101002.0,,
2021-05-12,Sikkim,101732.0,,
2021-05-13,Sikkim,102413.0,,
2021-05-14,Sikkim,103161.0,,
2021-05-15,Sikkim,104009.0,,
2021-05-16,Sikkim,104955.0,,
2021-05-17,Sikkim,105145.0,,
2021-05-18,Sikkim,105725.0,,
2021-05-19,Sikkim,106563.0,,
2021-05-20,Sikkim,107239.0,,
2021-05-21,Sikkim,108170.0,,
2021-05-22,Sikkim,109173.0,,
2021-05-23,Sikkim,110183.0,,
2021-05-24,Sikkim,110589.0,,
2021-05-25,Sikkim,111529.0,,
2021-05-26,Sikkim,112724.0,,
2021-05-27,Sikkim,114219.0,,
2021-05-28,Sikkim,115641.0,,
2021-05-29,Sikkim,117336.0,,
2021-05-30,Sikkim,118543.0,,
2021-05-31,Sikkim,119475.0,,
2021-06-01,Sikkim,122147.0,,
2021-06-02,Sikkim,124912.0,,
2021-06-03,Sikkim,126629.0,,
2021-06-04,Sikkim,130615.0,,
2021-06-05,Sikkim,133270.0,,
2021-06-06,Sikkim,135818.0,,
2021-06-07,Sikkim,136524.0,,
2021-06-08,Sikkim,139550.0,,
2021-06-09,Sikkim,141685.0,,
2021-06-10,Sikkim,143955.0,,
2021-06-11,Sikkim,145354.0,,
2021-06-12,Sikkim,146755.0,,
2021-06-13,Sikkim,148067.0,,
2021-06-14,Sikkim,148380.0,,
2021-06-15,Sikkim,150023.0,,
2021-06-16,Sikkim,151119.0,,
2021-06-17,Sikkim,153076.0,,
2021-06-18,Sikkim,154487.0,,
2021-06-19,Sikkim,155948.0,,
2021-06-20,Sikkim,156526.0,,
2021-06-21,Sikkim,156698.0,,
2021-06-22,Sikkim,157542.0,,
2021-06-23,Sikkim,158201.0,,
2021-06-24,Sikkim,158853.0,,
2021-06-25,Sikkim,159540.0,,
2021-06-26,Sikkim,160938.0,,
2021-06-27,Sikkim,161755.0,,
2021-06-28,Sikkim,162209.0,,
2021-06-29,Sikkim,162824.0,,
2021-06-30,Sikkim,163725.0,,
2021-07-01,Sikkim,164498.0,,
2021-07-02,Sikkim,165117.0,,
2021-07-03,Sikkim,166083.0,,
2021-07-04,Sikkim,167450.0,,
2021-07-05,Sikkim,167821.0,,
2021-07-06,Sikkim,168667.0,,
2021-07-07,Sikkim,169660.0,,
2021-07-08,Sikkim,170736.0,,
2021-07-09,Sikkim,171723.0,,
2021-07-10,Sikkim,172750.0,,
2021-07-11,Sikkim,173503.0,,
2021-07-12,Sikkim,173835.0,,
2021-07-13,Sikkim,174631.0,,
2021-07-14,Sikkim,175558.0,,
2021-07-15,Sikkim,176218.0,,
2021-07-16,Sikkim,177073.0,,
2021-07-17,Sikkim,178087.0,,
2021-07-18,Sikkim,179018.0,,
2021-07-19,Sikkim,180353.0,,
2021-07-20,Sikkim,181045.0,,
2021-07-21,Sikkim,182310.0,,
2021-07-22,Sikkim,183968.0,,
2021-07-23,Sikkim,185904.0,,
2021-07-24,Sikkim,187876.0,,
2021-07-25,Sikkim,189969.0,,
2021-07-26,Sikkim,191396.0,,
2021-07-27,Sikkim,193185.0,,
2021-07-28,Sikkim,195680.0,,
2021-07-29,Sikkim,197395.0,,
2021-07-30,Sikkim,198882.0,,
2021-07-31,Sikkim,200688.0,,
2021-08-01,Sikkim,202328.0,,
2021-08-02,Sikkim,203450.0,,
2021-08-03,Sikkim,205150.0,,
2021-08-04,Sikkim,206591.0,,
2021-08-05,Sikkim,208105.0,,
2021-08-06,Sikkim,209698.0,,
2021-08-07,Sikkim,210720.0,,
2021-08-08,Sikkim,211641.0,,
2021-08-09,Sikkim,212339.0,,
2021-08-10,Sikkim,213375.0,,
2020-04-03,Tamil Nadu,3684.0,2789,411.0
2020-04-08,Tamil Nadu,5305.0,4414,690.0
2020-04-09,Tamil Nadu,7267.0,5824,834.0
2020-04-10,Tamil Nadu,8410.0,6838,911.0
2020-04-11,Tamil Nadu,9842.0,7779,969.0
2020-04-12,Tamil Nadu,10655.0,,1075.0
2020-04-13,Tamil Nadu,12746.0,,1173.0
2020-04-14,Tamil Nadu,19255.0,13234,1204.0
2020-04-15,Tamil Nadu,21994.0,15210,1242.0
2020-04-16,Tamil Nadu,26005.0,18743,1267.0
2020-04-17,Tamil Nadu,29673.0,21628,1323.0
2020-04-18,Tamil Nadu,35036.0,27192,1372.0
2020-04-19,Tamil Nadu,40876.0,31853,1477.0
2020-04-20,Tamil Nadu,46985.0,38082,1520.0
2020-04-21,Tamil Nadu,53045.0,43582,1596.0
2020-04-22,Tamil Nadu,59023.0,49506,1629.0
2020-04-23,Tamil Nadu,65977.0,56836,1683.0
2020-04-24,Tamil Nadu,72403.0,62596,1755.0
2020-04-25,Tamil Nadu,80110.0,69390,1821.0
2020-04-26,Tamil Nadu,87605.0,77133,1885.0
2020-04-27,Tamil Nadu,94781.0,83021,1937.0
2020-04-28,Tamil Nadu,101874.0,97908,2058.0
2020-04-29,Tamil Nadu,109961.0,105864,2162.0
2020-04-30,Tamil Nadu,119748.0,115761,2323.0
2020-05-01,Tamil Nadu,129363.0,124852,2526.0
2020-05-02,Tamil Nadu,139490.0,135698,2757.0
2020-05-03,Tamil Nadu,150107.0,145520,3023.0
2020-05-04,Tamil Nadu,162970.0,158558,3550.0
2020-05-05,Tamil Nadu,174828.0,170174,4058.0
2020-05-06,Tamil Nadu,188241.0,182541,4829.0
2020-05-07,Tamil Nadu,202436.0,195831,5409.0
2020-05-08,Tamil Nadu,216416.0,209495,6009.0
2020-05-09,Tamil Nadu,229670.0,222576,6535.0
2020-05-10,Tamil Nadu,243037.0,235157,7204.0
2020-05-11,Tamil Nadu,254899.0,245562,8002.0
2020-05-12,Tamil Nadu,266687.0,256720,8718.0
2020-05-13,Tamil Nadu,279467.0,269758,9227.0
2020-05-14,Tamil Nadu,291432.0,281001,9674.0
2020-05-15,Tamil Nadu,303104.0,292045,10108.0
2020-05-16,Tamil Nadu,313639.0,302523,10585.0
2020-05-17,Tamil Nadu,326720.0,315019,11224.0
2020-05-18,Tamil Nadu,337841.0,325546,11760.0
2020-05-19,Tamil Nadu,348174.0,334839,12448.0
2020-05-20,Tamil Nadu,360068.0,346311,13191.0
2020-05-21,Tamil Nadu,372532.0,357898,13967.0
2020-05-22,Tamil Nadu,385185.0,369929,14735.0
2020-05-23,Tamil Nadu,397340.0,381216,15512.0
2020-05-24,Tamil Nadu,409615.0,392690,16277.0
2020-05-25,Tamil Nadu,421450.0,403762,17082.0
2020-05-26,Tamil Nadu,431739.0,413455,17728.0
2020-05-27,Tamil Nadu,442970.0,423775,18545.0
2020-05-28,Tamil Nadu,455216.0,435279,19372.0
2020-05-29,Tamil Nadu,466550.0,445668,20246.0
2020-05-30,Tamil Nadu,479155.0,457405,21184.0
2020-05-31,Tamil Nadu,491962.0,468940,22333.0
2020-06-01,Tamil Nadu,503339.0,479208,23495.0
2020-06-02,Tamil Nadu,514433.0,489258,24586.0
2020-06-03,Tamil Nadu,528534.0,502173,25872.0
2020-06-04,Tamil Nadu,544981.0,517137,27256.0
2020-06-05,Tamil Nadu,560673.0,535254,28694.0
2020-06-06,Tamil Nadu,576695.0,545896,30152.0
2020-06-07,Tamil Nadu,592970.0,560890,31667.0
2020-06-08,Tamil Nadu,607952.0,574209,33229.0
2020-06-09,Tamil Nadu,621171.0,585678,34914.0
2020-06-10,Tamil Nadu,638846.0,601363,36841.0
2020-06-11,Tamil Nadu,655675.0,616395,38716.0
2020-06-12,Tamil Nadu,673906.0,632656,40698.0
2020-06-13,Tamil Nadu,691817.0,648545,42687.0
2020-06-14,Tamil Nadu,710599.0,665401,44661.0
2020-06-15,Tamil Nadu,729002.0,681961,46504.0
2020-06-16,Tamil Nadu,748244.0,699645,48019.0
2020-06-17,Tamil Nadu,773707.0,722830,50193.0
2020-06-18,Tamil Nadu,800443.0,747428,52334.0
2020-06-19,Tamil Nadu,827980.0,772937,54449.0
2020-06-20,Tamil Nadu,861211.0,803824,56845.0
2020-06-21,Tamil Nadu,892612.0,832720,59377.0
2020-06-22,Tamil Nadu,919204.0,856475,62087.0
2020-06-23,Tamil Nadu,944352.0,879176,64603.0
2020-06-24,Tamil Nadu,976431.0,908292,67468.0
2020-06-25,Tamil Nadu,1008974.0,937412,70977.0
2020-06-26,Tamil Nadu,1042649.0,967356,74622.0
2020-06-27,Tamil Nadu,1077454.0,998543,78335.0
2020-06-28,Tamil Nadu,1110402.0,1028127,82275.0
2020-06-29,Tamil Nadu,1140441.0,1054217,86224.0
2020-06-30,Tamil Nadu,1170683.0,1080516,90167.0
2020-07-01,Tamil Nadu,1202204.0,,94049.0
2020-07-02,Tamil Nadu,1235692.0,,98392.0
2020-07-03,Tamil Nadu,1270720.0,,102721.0
2020-07-04,Tamil Nadu,1306884.0,,107001.0
2020-07-05,Tamil Nadu,1341715.0,,111151.0
2020-07-06,Tamil Nadu,1376497.0,,114978.0
2020-07-07,Tamil Nadu,1413435.0,,118594.0
2020-07-08,Tamil Nadu,1449414.0,,122350.0
2020-07-09,Tamil Nadu,1491783.0,,126581.0
2020-07-10,Tamil Nadu,1529092.0,,130261.0
2020-07-11,Tamil Nadu,1566917.0,,134226.0
2020-07-12,Tamil Nadu,1609448.0,,138470.0
2020-07-13,Tamil Nadu,1654008.0,,142798.0
2020-07-14,Tamil Nadu,1695365.0,,147324.0
2020-07-15,Tamil Nadu,1736747.0,,151820.0
2020-07-16,Tamil Nadu,1782635.0,,156369.0
2020-07-17,Tamil Nadu,1831304.0,,160907.0
2020-07-18,Tamil Nadu,1879499.0,,165714.0
2020-07-19,Tamil Nadu,1932492.0,,170693.0
2020-07-20,Tamil Nadu,1984579.0,,175678.0
2020-07-21,Tamil Nadu,2035645.0,,180643.0
2020-07-22,Tamil Nadu,2095757.0,,186492.0
2020-07-23,Tamil Nadu,2157869.0,,192964.0
2020-07-24,Tamil Nadu,2223019.0,,199749.0
2020-07-25,Tamil Nadu,2287334.0,,206737.0
2020-07-26,Tamil Nadu,2351463.0,,213723.0
2020-07-27,Tamil Nadu,2414713.0,,220716.0
2020-07-28,Tamil Nadu,2475866.0,,227688.0
2020-07-29,Tamil Nadu,2536660.0,,234114.0
2020-07-30,Tamil Nadu,2597862.0,,239978.0
2020-07-31,Tamil Nadu,2658138.0,,245859.0
2020-08-01,Tamil Nadu,2718718.0,,251738.0
2020-08-02,Tamil Nadu,2779062.0,,257613.0
2020-08-03,Tamil Nadu,2837273.0,,263222.0
2020-08-04,Tamil Nadu,2892395.0,,268285.0
2020-08-05,Tamil Nadu,2953561.0,,273460.0
2020-08-06,Tamil Nadu,3020714.0,,279144.0
2020-08-07,Tamil Nadu,3088066.0,,285024.0
2020-08-08,Tamil Nadu,3155619.0,,290907.0
2020-08-09,Tamil Nadu,3225805.0,,296901.0
2020-08-10,Tamil Nadu,3292958.0,,302815.0
2020-08-11,Tamil Nadu,3360450.0,,
2020-08-12,Tamil Nadu,3432025.0,,
2020-08-13,Tamil Nadu,3499300.0,,320355.0
2020-08-14,Tamil Nadu,3569453.0,,326245.0
2020-08-15,Tamil Nadu,3640796.0,,332105.0
2020-08-16,Tamil Nadu,3711246.0,,338055.0
2020-08-17,Tamil Nadu,3778778.0,,343945.0
2020-08-18,Tamil Nadu,3845803.0,,349654.0
2020-08-19,Tamil Nadu,3913523.0,,355449.0
2020-08-20,Tamil Nadu,3988599.0,,361435.0
2020-08-21,Tamil Nadu,4062943.0,,367430.0
2020-08-22,Tamil Nadu,4136490.0,,
2020-08-23,Tamil Nadu,4206617.0,,
2020-08-24,Tamil Nadu,4276640.0,,
2020-08-25,Tamil Nadu,4346861.0,,
2020-08-26,Tamil Nadu,4422361.0,,
2020-08-27,Tamil Nadu,4498706.0,,
2020-08-28,Tamil Nadu,4573809.0,,
2020-08-29,Tamil Nadu,4654797.0,,
2020-08-30,Tamil Nadu,4738047.0,,
2020-08-31,Tamil Nadu,4813147.0,,
2020-09-01,Tamil Nadu,4888312.0,,
2020-09-02,Tamil Nadu,4964141.0,,
2020-09-03,Tamil Nadu,5047042.0,,
2020-09-04,Tamil Nadu,5130741.0,,
2020-09-05,Tamil Nadu,5212534.0,,
2020-09-06,Tamil Nadu,5298508.0,,
2020-09-07,Tamil Nadu,5379011.0,,
2020-09-08,Tamil Nadu,5462277.0,,
2020-09-09,Tamil Nadu,5544850.0,,
2020-09-10,Tamil Nadu,5630323.0,,
2020-09-11,Tamil Nadu,5715216.0,,
2020-09-12,Tamil Nadu,5803778.0,,
2020-09-13,Tamil Nadu,5888086.0,,
2020-09-14,Tamil Nadu,5968209.0,,
2020-09-15,Tamil Nadu,6048832.0,,
2020-09-16,Tamil Nadu,6133399.0,,
2020-09-17,Tamil Nadu,6217923.0,,
2020-09-18,Tamil Nadu,6303466.0,,
2020-09-19,Tamil Nadu,6388583.0,,
2020-09-20,Tamil Nadu,6474656.0,,
2020-09-21,Tamil Nadu,6555328.0,,
2020-09-22,Tamil Nadu,6640058.0,,
2020-09-23,Tamil Nadu,6725037.0,,
2020-09-24,Tamil Nadu,6815644.0,,
2020-09-25,Tamil Nadu,6910521.0,,
2020-09-26,Tamil Nadu,7004558.0,,
2020-09-27,Tamil Nadu,7100660.0,,
2020-09-28,Tamil Nadu,7181125.0,,
2020-09-29,Tamil Nadu,7267122.0,,
2020-09-30,Tamil Nadu,7354050.0,,
2020-10-01,Tamil Nadu,7441697.0,,
2020-10-02,Tamil Nadu,7526688.0,,
2020-10-03,Tamil Nadu,7613999.0,,
2020-10-04,Tamil Nadu,7700011.0,,
2020-10-05,Tamil Nadu,7782736.0,,
2020-10-06,Tamil Nadu,7863864.0,,
2020-10-07,Tamil Nadu,7957106.0,,
2020-10-08,Tamil Nadu,8044447.0,,
2020-10-09,Tamil Nadu,8141534.0,,
2020-10-10,Tamil Nadu,8232725.0,,
2020-10-11,Tamil Nadu,8322832.0,,
2020-10-12,Tamil Nadu,8402994.0,,
2020-10-13,Tamil Nadu,8488503.0,,
2020-10-14,Tamil Nadu,8584041.0,,
2020-10-15,Tamil Nadu,8674793.0,,
2020-10-16,Tamil Nadu,8766038.0,,
2020-10-17,Tamil Nadu,8856280.0,,
2020-10-18,Tamil Nadu,8946566.0,,
2020-10-19,Tamil Nadu,9031696.0,,
2020-10-20,Tamil Nadu,9112067.0,,
2020-10-21,Tamil Nadu,9193849.0,,
2020-10-22,Tamil Nadu,9275108.0,,
2020-10-23,Tamil Nadu,9356580.0,,
2020-10-24,Tamil Nadu,9436817.0,,
2020-10-25,Tamil Nadu,9517507.0,,
2020-10-26,Tamil Nadu,9589743.0,,
2020-10-27,Tamil Nadu,9660430.0,,
2020-10-28,Tamil Nadu,9732863.0,,
2020-10-29,Tamil Nadu,9808087.0,,
2020-10-30,Tamil Nadu,9885443.0,,
2020-10-31,Tamil Nadu,9956210.0,,
2020-11-01,Tamil Nadu,10029222.0,,
2020-11-02,Tamil Nadu,10099519.0,,
2020-11-03,Tamil Nadu,10169917.0,,
2020-11-04,Tamil Nadu,10245248.0,,
2020-11-05,Tamil Nadu,10325440.0,,
2020-11-06,Tamil Nadu,10406226.0,,
2020-11-07,Tamil Nadu,10486338.0,,
2020-11-08,Tamil Nadu,10561722.0,,
2020-11-09,Tamil Nadu,10636999.0,,
2020-11-10,Tamil Nadu,10709256.0,,
2020-11-11,Tamil Nadu,10786565.0,,
2020-11-12,Tamil Nadu,10863921.0,,
2020-11-13,Tamil Nadu,10937407.0,,
2020-11-14,Tamil Nadu,11007832.0,,
2020-11-15,Tamil Nadu,11072885.0,,
2020-11-16,Tamil Nadu,11136662.0,,
2020-11-17,Tamil Nadu,11199077.0,,
2020-11-18,Tamil Nadu,11266091.0,,
2020-11-19,Tamil Nadu,11333206.0,,
2020-11-20,Tamil Nadu,11401239.0,,
2020-11-21,Tamil Nadu,11470429.0,,
2020-11-22,Tamil Nadu,11541238.0,,
2020-11-23,Tamil Nadu,11606250.0,,
2020-11-24,Tamil Nadu,11673521.0,,
2020-11-25,Tamil Nadu,11741603.0,,
2020-11-26,Tamil Nadu,11802567.0,,
2020-11-27,Tamil Nadu,11864177.0,,
2020-11-28,Tamil Nadu,11930240.0,,
2020-11-29,Tamil Nadu,11997385.0,,
2020-11-30,Tamil Nadu,12060001.0,,
2020-12-01,Tamil Nadu,12125059.0,,
2020-12-02,Tamil Nadu,12193913.0,,
2020-12-03,Tamil Nadu,12264069.0,,
2020-12-04,Tamil Nadu,12334447.0,,
2020-12-05,Tamil Nadu,12405328.0,,
2020-12-06,Tamil Nadu,12476093.0,,
2020-12-07,Tamil Nadu,12540103.0,,
2020-12-08,Tamil Nadu,12605289.0,,
2020-12-09,Tamil Nadu,12675551.0,,
2020-12-10,Tamil Nadu,12744479.0,,
2020-12-11,Tamil Nadu,12814915.0,,
2020-12-12,Tamil Nadu,12887037.0,,
2020-12-13,Tamil Nadu,12956605.0,,
2020-12-14,Tamil Nadu,13020594.0,,
2020-12-15,Tamil Nadu,13086807.0,,
2020-12-16,Tamil Nadu,13159822.0,,
2020-12-17,Tamil Nadu,13235354.0,,
2020-12-18,Tamil Nadu,13310701.0,,
2020-12-19,Tamil Nadu,13387049.0,,
2020-12-20,Tamil Nadu,13460016.0,,
2020-12-21,Tamil Nadu,13523032.0,,
2020-12-22,Tamil Nadu,13588389.0,,
2020-12-23,Tamil Nadu,13659300.0,,
2020-12-24,Tamil Nadu,13730293.0,,
2020-12-25,Tamil Nadu,13795803.0,,
2020-12-26,Tamil Nadu,13860244.0,,
2020-12-27,Tamil Nadu,13924527.0,,
2020-12-28,Tamil Nadu,13987769.0,,
2020-12-29,Tamil Nadu,14052537.0,,
2020-12-30,Tamil Nadu,14122733.0,,
2020-12-31,Tamil Nadu,14191494.0,,
2021-01-01,Tamil Nadu,14258645.0,,
2021-01-02,Tamil Nadu,14321046.0,,
2021-01-03,Tamil Nadu,14382123.0,,
2021-01-04,Tamil Nadu,14442625.0,,
2021-01-05,Tamil Nadu,14502929.0,,
2021-01-06,Tamil Nadu,14566511.0,,
2021-01-07,Tamil Nadu,14630875.0,,
2021-01-08,Tamil Nadu,14695106.0,,
2021-01-09,Tamil Nadu,14760619.0,,
2021-01-10,Tamil Nadu,14824699.0,,
2021-01-11,Tamil Nadu,14885013.0,,
2021-01-12,Tamil Nadu,14945576.0,,
2021-01-13,Tamil Nadu,15008259.0,,
2021-01-14,Tamil Nadu,15068940.0,,
2021-01-15,Tamil Nadu,15124787.0,,
2021-01-16,Tamil Nadu,15177094.0,,
2021-01-17,Tamil Nadu,15229307.0,,
2021-01-18,Tamil Nadu,15279808.0,,
2021-01-19,Tamil Nadu,15331269.0,,
2021-01-20,Tamil Nadu,15391518.0,,
2021-01-21,Tamil Nadu,15452541.0,,
2021-01-22,Tamil Nadu,15514693.0,,
2021-01-23,Tamil Nadu,15577766.0,,
2021-01-24,Tamil Nadu,15640385.0,,
2021-01-25,Tamil Nadu,15696304.0,,
2021-01-26,Tamil Nadu,15752119.0,,
2021-01-27,Tamil Nadu,15808217.0,,
2021-01-28,Tamil Nadu,15860674.0,,
2021-01-29,Tamil Nadu,15913194.0,,
2021-01-30,Tamil Nadu,15965919.0,,
2021-01-31,Tamil Nadu,16019962.0,,
2021-02-01,Tamil Nadu,16071626.0,,
2021-02-02,Tamil Nadu,16123270.0,,
2021-02-03,Tamil Nadu,16176919.0,,
2021-02-04,Tamil Nadu,16228801.0,,
2021-02-05,Tamil Nadu,16281457.0,,
2021-02-06,Tamil Nadu,16334713.0,,
2021-02-07,Tamil Nadu,16388243.0,,
2021-02-08,Tamil Nadu,16439856.0,,
2021-02-09,Tamil Nadu,16491030.0,,
2021-02-10,Tamil Nadu,16544106.0,,
2021-02-11,Tamil Nadu,16599861.0,,
2021-02-12,Tamil Nadu,16655151.0,,
2021-02-13,Tamil Nadu,16709185.0,,
2021-02-14,Tamil Nadu,16762668.0,,
2021-02-15,Tamil Nadu,16813020.0,,
2021-02-16,Tamil Nadu,16863820.0,,
2021-02-17,Tamil Nadu,16916170.0,,
2021-02-18,Tamil Nadu,16967271.0,,
2021-02-19,Tamil Nadu,17019551.0,,
2021-02-20,Tamil Nadu,17070597.0,,
2021-02-21,Tamil Nadu,17120745.0,,
2021-02-22,Tamil Nadu,17170947.0,,
2021-02-23,Tamil Nadu,17222248.0,,
2021-02-24,Tamil Nadu,17272643.0,,
2021-02-25,Tamil Nadu,17323383.0,,
2021-02-26,Tamil Nadu,17376129.0,,
2021-02-27,Tamil Nadu,17428757.0,,
2021-02-28,Tamil Nadu,17479572.0,,
2021-03-01,Tamil Nadu,17529663.0,,
2021-03-02,Tamil Nadu,17579872.0,,
2021-03-03,Tamil Nadu,17630655.0,,
2021-03-04,Tamil Nadu,17681361.0,,
2021-03-05,Tamil Nadu,17736224.0,,
2021-03-06,Tamil Nadu,17791275.0,,
2021-03-07,Tamil Nadu,17846391.0,,
2021-03-08,Tamil Nadu,17900716.0,,
2021-03-09,Tamil Nadu,17955850.0,,
2021-03-10,Tamil Nadu,18020932.0,,
2021-03-11,Tamil Nadu,18086877.0,,
2021-03-12,Tamil Nadu,18151986.0,,
2021-03-13,Tamil Nadu,18217281.0,,
2021-03-14,Tamil Nadu,18284550.0,,
2021-03-15,Tamil Nadu,18349379.0,,
2021-03-16,Tamil Nadu,18413572.0,,
2021-03-17,Tamil Nadu,18485460.0,,
2021-03-18,Tamil Nadu,18557485.0,,
2021-03-19,Tamil Nadu,18630686.0,,
2021-03-20,Tamil Nadu,18705851.0,,
2021-03-21,Tamil Nadu,18781109.0,,
2021-03-22,Tamil Nadu,18854356.0,,
2021-03-23,Tamil Nadu,18930484.0,,
2021-03-24,Tamil Nadu,19011118.0,,
2021-03-25,Tamil Nadu,19092221.0,,
2021-03-26,Tamil Nadu,19177274.0,,
2021-03-27,Tamil Nadu,19262447.0,,
2021-03-28,Tamil Nadu,19347797.0,,
2021-03-29,Tamil Nadu,19428501.0,,
2021-03-30,Tamil Nadu,19511655.0,,
2021-03-31,Tamil Nadu,19595368.0,,
2021-04-01,Tamil Nadu,19681244.0,,
2021-04-02,Tamil Nadu,19767310.0,,
2021-04-03,Tamil Nadu,19849388.0,,
2021-04-04,Tamil Nadu,19932179.0,,
2021-04-05,Tamil Nadu,20012235.0,,
2021-04-06,Tamil Nadu,20093091.0,,
2021-04-07,Tamil Nadu,20173626.0,,
2021-04-08,Tamil Nadu,20258907.0,,
2021-04-09,Tamil Nadu,20347042.0,,
2021-04-10,Tamil Nadu,20431588.0,,
2021-04-11,Tamil Nadu,20520126.0,,
2021-04-12,Tamil Nadu,20603108.0,,
2021-04-13,Tamil Nadu,20686440.0,,
2021-04-14,Tamil Nadu,20784108.0,,
2021-04-15,Tamil Nadu,20879495.0,,
2021-04-16,Tamil Nadu,20976696.0,,
2021-04-17,Tamil Nadu,21077500.0,,
2021-04-18,Tamil Nadu,21187630.0,,
2021-04-19,Tamil Nadu,21299220.0,,
2021-04-20,Tamil Nadu,21400549.0,,
2021-04-21,Tamil Nadu,21513210.0,,
2021-04-22,Tamil Nadu,21628863.0,,
2021-04-23,Tamil Nadu,21754456.0,,
2021-04-24,Tamil Nadu,21880174.0,,
2021-04-25,Tamil Nadu,22006472.0,,
2021-04-26,Tamil Nadu,22126656.0,,
2021-04-27,Tamil Nadu,22248205.0,,
2021-04-28,Tamil Nadu,22378247.0,,
2021-04-29,Tamil Nadu,22518836.0,,
2021-04-30,Tamil Nadu,22662407.0,,
2021-05-01,Tamil Nadu,22813859.0,,
2021-05-02,Tamil Nadu,22956942.0,,
2021-05-03,Tamil Nadu,23097963.0,,
2021-05-04,Tamil Nadu,23238475.0,,
2021-05-05,Tamil Nadu,23393857.0,,
2021-05-06,Tamil Nadu,23545987.0,,
2021-05-07,Tamil Nadu,23698799.0,,
2021-05-08,Tamil Nadu,23854797.0,,
2021-05-09,Tamil Nadu,24008587.0,,
2021-05-10,Tamil Nadu,24154820.0,,
2021-05-11,Tamil Nadu,24310931.0,,
2021-05-12,Tamil Nadu,24467287.0,,
2021-05-13,Tamil Nadu,24625416.0,,
2021-05-14,Tamil Nadu,24785458.0,,
2021-05-15,Tamil Nadu,24950403.0,,
2021-05-16,Tamil Nadu,25117215.0,,
2021-05-17,Tamil Nadu,25273492.0,,
2021-05-18,Tamil Nadu,25433956.0,,
