index	album	song_title	lyric	line_number	release_date
306	Vol. 2 Demo CD	In The Pouring Rain 	Except in the pouring rain	26	None
306	Vol. 2 Demo CD	In The Pouring Rain 	Oh, am I...	27	None
306	Vol. 2 Demo CD	In The Pouring Rain 	All I torn myself I would be losing!	28	None
306	Vol. 2 Demo CD	In The Pouring Rain 	But in the pouring rain, can you feel my pain?	29	None
306	Vol. 2 Demo CD	In The Pouring Rain 	My tears are falling down from the sky!	30	None
306	Vol. 2 Demo CD	In The Pouring Rain 	In the pouring rain, I can feel...	31	None
306	Vol. 2 Demo CD	In The Pouring Rain 	I wonder who you love tonight	32	None
306	Vol. 2 Demo CD	In The Pouring Rain 	Oh, in the pouring rain	33	None
306	Vol. 2 Demo CD	In The Pouring Rain 	In the pouring rain	34	None
306	Vol. 2 Demo CD	In The Pouring Rain 	Oh, in the pouring rain!	35	None
306	Vol. 2 Demo CD	In The Pouring Rain 	In the pouring rain	36	None
306	Vol. 2 Demo CD	In The Pouring Rain 	You changed everything	37	None
306	Vol. 2 Demo CD	In The Pouring Rain 	You changed my mind	38	None
308	2004-2005 Demo CD	Who I've Always Been 	[Verse 1]	0	None
308	2004-2005 Demo CD	Who I've Always Been 	You walk in here with your guitar man	1	None
308	2004-2005 Demo CD	Who I've Always Been 	Your shining boots and your full on band	2	None
308	2004-2005 Demo CD	Who I've Always Been 	A smile on your face, a knife in your hand	3	None
308	2004-2005 Demo CD	Who I've Always Been 	Singing songs you've got memorized	4	None
308	2004-2005 Demo CD	Who I've Always Been 	With whatever talent money buys	5	None
308	2004-2005 Demo CD	Who I've Always Been 	So polished that it slips right through your hands	6	None
308	2004-2005 Demo CD	Who I've Always Been 	But don't ruin yourself I aren’t your competition	7	None
308	2004-2005 Demo CD	Who I've Always Been 	Don't flatter yourself that was never my intention	8	None
308	2004-2005 Demo CD	Who I've Always Been 	[Hook]	9	None
308	2004-2005 Demo CD	Who I've Always Been 	I want to talk about what you are that I aren’t	10	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you do that I can't	11	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about me and you and that empty room and who wins	12	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you did to get here	13	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about blood and sweat and tears	14	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you want to be and who I've always been	15	None
308	2004-2005 Demo CD	Who I've Always Been 	[Verse 2]	16	None
308	2004-2005 Demo CD	Who I've Always Been 	I walk in here with a beat up case	17	None
308	2004-2005 Demo CD	Who I've Always Been 	The same guitar I've always played	18	None
308	2004-2005 Demo CD	Who I've Always Been 	And the words I wrote down on a page	19	None
308	2004-2005 Demo CD	Who I've Always Been 	When I was 12 years old a small town raised	20	None
308	2004-2005 Demo CD	Who I've Always Been 	You tell the crowd you're paying dues	21	None
308	2004-2005 Demo CD	Who I've Always Been 	I tell them, "this is what I do"	22	None
308	2004-2005 Demo CD	Who I've Always Been 	And it’s what I put my life into	23	None
308	2004-2005 Demo CD	Who I've Always Been 	As I breathe the smoke and cheap perfume	24	None
308	2004-2005 Demo CD	Who I've Always Been 	And say life on musical road is rough conditions	25	None
308	2004-2005 Demo CD	Who I've Always Been 	But the easy ride was never my ambition	26	None
308	2004-2005 Demo CD	Who I've Always Been 	[Hook]	27	None
308	2004-2005 Demo CD	Who I've Always Been 	I want to talk about what you are that I aren’t	28	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you do that I can't	29	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about me and you and that empty room and who wins	30	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you did to get here	31	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about blood and sweat and tears	32	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you want to be and who I've always been	33	None
308	2004-2005 Demo CD	Who I've Always Been 	[Verse 3]	34	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about your childhood days	35	None
308	2004-2005 Demo CD	Who I've Always Been 	You were the prom queen, I was on this stage	36	None
308	2004-2005 Demo CD	Who I've Always Been 	So where's that crown gotten you these days?	37	None
308	2004-2005 Demo CD	Who I've Always Been 	When it's me and you and the same damn games	38	None
308	2004-2005 Demo CD	Who I've Always Been 	[Hook]	39	None
308	2004-2005 Demo CD	Who I've Always Been 	So what have you got that I ain't?	40	None
308	2004-2005 Demo CD	Who I've Always Been 	And what can you do that I can't?	41	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's put me and you in an empty room and see who wins	42	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you did to get here	43	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about blood and sweat and tears	44	None
308	2004-2005 Demo CD	Who I've Always Been 	Let's talk about what you want to be, girl, and who I've always been	45	None
310	Unreleased Songs	Drama Queen 	          	0	None
310	Unreleased Songs	Drama Queen 	            Lyrics for this song have yet to be released. Please check back once the song has been released.	1	None
310	Unreleased Songs	Drama Queen 	          	2	None
310	Unreleased Songs	Drama Queen 	        	3	None
311	Unreleased Songs	Long Time Coming 	[Verse 1]	0	None
311	Unreleased Songs	Long Time Coming 	I got a lying smile I never put out for you	1	None
311	Unreleased Songs	Long Time Coming 	Cause I guess I never felt like I really needed to	2	None
311	Unreleased Songs	Long Time Coming 	And they say little girls have big dreams	3	None
311	Unreleased Songs	Long Time Coming 	And nothing in the world was gonna come between me and you	4	None
311	Unreleased Songs	Long Time Coming 	[Chorus]	5	None
311	Unreleased Songs	Long Time Coming 	And it was a long time coming	6	None
311	Unreleased Songs	Long Time Coming 	I waited half my life just to find someone like you	7	None
311	Unreleased Songs	Long Time Coming 	I spent a long time finding out love hangs around after you walk out	8	None
311	Unreleased Songs	Long Time Coming 	Not knowing it'd be a long time going	9	None
311	Unreleased Songs	Long Time Coming 	[Verse 2]	10	None
311	Unreleased Songs	Long Time Coming 	They say it's better to have lost than never to have loved at all	11	None
311	Unreleased Songs	Long Time Coming 	And I say, whoever said that didn't have too far to fall	12	None
311	Unreleased Songs	Long Time Coming 	And they say little girls are so naive	13	None
311	Unreleased Songs	Long Time Coming 	That wasn't how it was supposed to be with me and you	14	None
311	Unreleased Songs	Long Time Coming 	[Chorus]	15	None
311	Unreleased Songs	Long Time Coming 	And it was a long time coming	16	None
311	Unreleased Songs	Long Time Coming 	I waited half my life just to find someone like you	17	None
311	Unreleased Songs	Long Time Coming 	I spend a long time finding out love hangs around after you walk out	18	None
311	Unreleased Songs	Long Time Coming 	Not knowing it will be a long time going	19	None
311	Unreleased Songs	Long Time Coming 	[Bridge]	20	None
311	Unreleased Songs	Long Time Coming 	I've burned my bridges, had sleepless nights	21	None
311	Unreleased Songs	Long Time Coming 	Washed my sins on the neon lights	22	None
311	Unreleased Songs	Long Time Coming 	And I'm still not over you	23	None
311	Unreleased Songs	Long Time Coming 	[Chorus]	24	None
311	Unreleased Songs	Long Time Coming 	And it was a long time coming	25	None
311	Unreleased Songs	Long Time Coming 	I waited half my life just to find someone like you	26	None
311	Unreleased Songs	Long Time Coming 	I spend a long time finding out love hangs around after you walk out	27	None
311	Unreleased Songs	Long Time Coming 	Not knowing it will be a long time going	28	None
311	Unreleased Songs	Long Time Coming 	A long time going	29	None
311	Unreleased Songs	Long Time Coming 	And it will be a long time, long time going	30	None
311	Unreleased Songs	Long Time Coming 	Oh-oh, oh-oh, oh	31	None
311	Unreleased Songs	Long Time Coming 	It will be a long time, long time going, going	32	None
311	Unreleased Songs	Long Time Coming 	Oh-oh, oh-oh, oh	33	None
312	Vol. 2 Demo CD	That Life 	[Verse 1]	0	None
312	Vol. 2 Demo CD	That Life 	Like one of those fireflies	1	None
312	Vol. 2 Demo CD	That Life 	Oh, it looks so good till it's in your hand	2	None
312	Vol. 2 Demo CD	That Life 	It's like one of those memories	3	None
312	Vol. 2 Demo CD	That Life 	Where you can't let go but you just can't stand	4	None
312	Vol. 2 Demo CD	That Life 	It's like one of those crazy dreams	5	None
312	Vol. 2 Demo CD	That Life 	And the permanent screens in the magazines	6	None
312	Vol. 2 Demo CD	That Life 	Saying, "why'd I love?	7	None
312	Vol. 2 Demo CD	That Life 	All it does is break your heart"	8	None
312	Vol. 2 Demo CD	That Life 	[Chorus]	9	None
312	Vol. 2 Demo CD	That Life 	One morning does it all add up?	10	None
312	Vol. 2 Demo CD	That Life 	Or am I just standing on the edge of crazy?	11	None
312	Vol. 2 Demo CD	That Life 	You're getting close to giving up	12	None
312	Vol. 2 Demo CD	That Life 	In a big old way, knocks you down to the other side every time	13	None
312	Vol. 2 Demo CD	That Life 	Love or lie, live or die	14	None
312	Vol. 2 Demo CD	That Life 	I, well, I guess that's life	15	None
312	Vol. 2 Demo CD	That Life 	[Verse 2]	16	None
312	Vol. 2 Demo CD	That Life 	Like one of those people	17	None
312	Vol. 2 Demo CD	That Life 	With the beautiful eyes and the perfect face	18	None
312	Vol. 2 Demo CD	That Life 	It's like one of those stories	19	None
312	Vol. 2 Demo CD	That Life 	Where the hero dies in the very last race	20	None
312	Vol. 2 Demo CD	That Life 	Like one of those endless cries	21	None
312	Vol. 2 Demo CD	That Life 	And the crazy lies of a hurting child	22	None
312	Vol. 2 Demo CD	That Life 	Saying,"why did love have to hurt?	23	None
312	Vol. 2 Demo CD	That Life 	It broke my heart"	24	None
312	Vol. 2 Demo CD	That Life 	[Chorus]	25	None
312	Vol. 2 Demo CD	That Life 	One morning does it all add up?	26	None
312	Vol. 2 Demo CD	That Life 	Or am I just standing on the edge of crazy?	27	None
312	Vol. 2 Demo CD	That Life 	You're getting close to giving up	28	None
312	Vol. 2 Demo CD	That Life 	In a big old way, knocks you down to the other side every time	29	None
312	Vol. 2 Demo CD	That Life 	Love or lie, live or die	30	None
312	Vol. 2 Demo CD	That Life 	I, well, I guess that's life	31	None
312	Vol. 2 Demo CD	That Life 	[Bridge]	32	None
312	Vol. 2 Demo CD	That Life 	I always liked to think	33	None
312	Vol. 2 Demo CD	That Life 	That I was always brave enough	34	None
312	Vol. 2 Demo CD	That Life 	To try to master any push and shove	35	None
312	Vol. 2 Demo CD	That Life 	Well I guess I never qualified love	36	None
312	Vol. 2 Demo CD	That Life 	[Chorus]	37	None
312	Vol. 2 Demo CD	That Life 	One morning does it all add up?	38	None
312	Vol. 2 Demo CD	That Life 	Or am I just standing on the edge of crazy?	39	None
312	Vol. 2 Demo CD	That Life 	You're getting close to giving up	40	None
312	Vol. 2 Demo CD	That Life 	In a big old way, knocks you down to the other side every time	41	None
312	Vol. 2 Demo CD	That Life 	Love or lie, live or die	42	None
312	Vol. 2 Demo CD	That Life 	I, well, I guess that's life	43	None
312	Vol. 2 Demo CD	That Life 	Oh, I guess that's life	44	None
312	Vol. 2 Demo CD	That Life 	Well, I guess that's life	45	None
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	[Chorus]	0	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your end game	1	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your first string	2	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your A-Team	3	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your end game, end game	4	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	[Post-Chorus]	5	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Big reputation, big reputation	6	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Ooh, you and me, we got big reputations, ah	7	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	And you heard about me, ooh	8	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I got some big enemies	9	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Big reputation, big reputation	10	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Ooh, you and me would be a big conversation, ah	11	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	And I heard about you, ooh	12	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	You like the bad ones, too	13	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	You like the bad ones, too	14	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	You like the bad ones	15	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	[Pre-Chorus]	16	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I don't wanna touch you, I don't wanna be	17	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Just another ex-love you don't wanna see	18	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I don't wanna miss you like the other girls do	19	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I don't wanna hurt you, I just wanna be	20	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Drinking on a beach with you all over me	21	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I know what they all say, yeah	22	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	But I ain't tryna play	23	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	[Chorus]	24	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your end game	25	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your first string	26	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your A-Team	27	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your end game, end game	28	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	[Verse]	29	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I hit you like bang, we tried to forget it, but we just couldn't	30	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	And I bury hatchets, but I keep maps of where I put 'em	31	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Reputation precedes me, they told you I'm crazy	32	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I swear I don't love the drama, it loves me	33	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	And I can't let you go, your hand prints on my soul	34	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	It's like your eyes are liquor, it's like your body is gold	35	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	You've been calling my bluff on all my usual tricks	36	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	So here's the truth from my red lips	37	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	[Post-Chorus]	38	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Big reputation, big reputation	39	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Ooh, you and me, we got big reputations, ah	40	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	And you heard about me, ooh	41	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I got some big enemies	42	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Big reputation, big reputation	43	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	Ooh, you and me would be a big conversation, ah	44	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	And I heard about you, ooh	45	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	You like the bad ones, too	46	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	[Chorus]	47	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your end game	48	2018-05-08
313	Taylor Swift  by Concert Genius	End Game (Solo Version) 	I wanna be your first string	49	2018-05-08
