Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated
25/01/2021,Telangana,50646.0,3669.0,1390.0,50646.0,0.0,19905.0,30738.0,3.0,0.0,50646.0,,,,,,,,,,,,50646.0
26/01/2021,Telangana,51194.0,3769.0,1432.0,51194.0,0.0,20071.0,31120.0,3.0,0.0,51194.0,,,,,,,,,,,,51194.0
27/01/2021,Telangana,58306.0,4211.0,1563.0,58306.0,0.0,21510.0,36793.0,3.0,0.0,58306.0,,,,,,,,,,,,58306.0
28/01/2021,Telangana,78713.0,4462.0,1610.0,78713.0,0.0,32727.0,45978.0,8.0,0.0,78713.0,,,,,,,,,,,,78713.0
29/01/2021,Telangana,92418.0,4510.0,1623.0,92418.0,0.0,39999.0,52409.0,10.0,0.0,92418.0,,,,,,,,,,,,92418.0
30/01/2021,Telangana,95000.0,4566.0,1629.0,95000.0,0.0,41360.0,53630.0,10.0,0.0,95000.0,,,,,,,,,,,,95000.0
31/01/2021,Telangana,95057.0,4610.0,1636.0,95057.0,0.0,41379.0,53668.0,10.0,0.0,95057.0,,,,,,,,,,,,95057.0
01/02/2021,Telangana,95234.0,4727.0,1669.0,95234.0,0.0,41476.0,53748.0,10.0,0.0,95234.0,,,,,,,,,,,,95234.0
02/02/2021,Telangana,96413.0,4895.0,1702.0,96413.0,0.0,42133.0,54270.0,10.0,1.0,96412.0,,,,,,,,,,,,96413.0
03/02/2021,Telangana,103183.0,5063.0,1736.0,103183.0,0.0,45517.0,57656.0,10.0,1.0,103182.0,,,,,,,,,,,,103183.0
04/02/2021,Telangana,114647.0,5307.0,1800.0,114647.0,0.0,51375.0,63262.0,10.0,1.0,114646.0,,,,,,,,,,,,114647.0
05/02/2021,Telangana,121588.0,5926.0,1937.0,121588.0,0.0,54860.0,66718.0,10.0,1.0,121587.0,,,,,,,,,,,,121588.0
06/02/2021,Telangana,135977.0,6363.0,2010.0,135977.0,0.0,67955.0,68012.0,10.0,1.0,135976.0,,,,,,,,,,,,135977.0
07/02/2021,Telangana,136225.0,6621.0,2062.0,136225.0,0.0,68153.0,68062.0,10.0,1.0,136224.0,,,,,,,,,,,,136225.0
08/02/2021,Telangana,156285.0,7083.0,2115.0,156285.0,0.0,86119.0,70156.0,10.0,604.0,155681.0,,,,,,,,,,,,156285.0
09/02/2021,Telangana,171308.0,7634.0,2221.0,171308.0,0.0,99775.0,71523.0,10.0,7469.0,163839.0,,,,,,,,,,,,171308.0
10/02/2021,Telangana,186195.0,8037.0,2274.0,186195.0,0.0,113058.0,73127.0,10.0,18190.0,168005.0,,,,,,,,,,,,186195.0
11/02/2021,Telangana,198677.0,8463.0,2414.0,198677.0,0.0,123802.0,74863.0,12.0,27865.0,170812.0,,,,,,,,,,,,198677.0
12/02/2021,Telangana,206864.0,8808.0,2439.0,206864.0,0.0,130195.0,76657.0,12.0,34949.0,171915.0,,,,,,,,,,,,206864.0
13/02/2021,Telangana,211719.0,9191.0,2443.0,209790.0,1929.0,131372.0,78406.0,12.0,35849.0,173941.0,,,,,,,,,,,,209790.0
14/02/2021,Telangana,212538.0,9451.0,2468.0,210201.0,2337.0,131521.0,78668.0,12.0,35849.0,174352.0,,,,,,,,,,,,210201.0
15/02/2021,Telangana,231322.0,10241.0,2472.0,219843.0,11479.0,133640.0,86191.0,12.0,36119.0,183724.0,,,,,,,,,,,,219843.0
16/02/2021,Telangana,290997.0,10625.0,2474.0,250141.0,40856.0,137842.0,112287.0,12.0,36507.0,213634.0,,,,,,,,,,,,250141.0
17/02/2021,Telangana,291913.0,11060.0,2474.0,250649.0,41264.0,137965.0,112672.0,12.0,36593.0,214056.0,,,,,,,,,,,,250649.0
18/02/2021,Telangana,325420.0,11506.0,2475.0,260486.0,64934.0,137878.0,122596.0,12.0,36703.0,223783.0,,,,,,,,,,,,260486.0
19/02/2021,Telangana,355287.0,11740.0,2479.0,276506.0,78781.0,141212.0,135280.0,14.0,36962.0,239544.0,,,,,,,,,,,,276506.0
20/02/2021,Telangana,357179.0,11979.0,2483.0,277517.0,79662.0,141746.0,135757.0,14.0,37473.0,240044.0,,,,,,,,,,,,277517.0
21/02/2021,Telangana,357467.0,12181.0,2483.0,277539.0,79928.0,141751.0,135774.0,14.0,37473.0,240066.0,,,,,,,,,,,,277539.0
22/02/2021,Telangana,376262.0,12386.0,2485.0,278786.0,97476.0,142397.0,136375.0,14.0,37595.0,241191.0,,,,,,,,,,,,278786.0
23/02/2021,Telangana,377711.0,12712.0,2488.0,279390.0,98321.0,142863.0,136513.0,14.0,38104.0,241286.0,,,,,,,,,,,,279390.0
24/02/2021,Telangana,379363.0,13149.0,2508.0,281009.0,98354.0,144101.0,136894.0,14.0,39717.0,241292.0,,,,,,,,,,,,281009.0
25/02/2021,Telangana,400394.0,13814.0,2613.0,283924.0,116470.0,145782.0,138128.0,14.0,41174.0,242750.0,,,,,,,,,,,,283924.0
26/02/2021,Telangana,419089.0,14012.0,2673.0,291425.0,127664.0,150405.0,141004.0,16.0,44096.0,247329.0,,,,,,,,,,,,291425.0
27/02/2021,Telangana,419089.0,14012.0,2673.0,291425.0,127664.0,150405.0,141004.0,16.0,44096.0,247329.0,,,,,,,,,,,,291425.0
28/02/2021,Telangana,419089.0,14355.0,2697.0,291425.0,127664.0,150405.0,141004.0,16.0,44096.0,247329.0,,,,,,,,,,,,291425.0
01/03/2021,Telangana,419089.0,14508.0,2708.0,291425.0,127664.0,150405.0,141004.0,16.0,44096.0,247329.0,,,,,,,,,,,,291425.0
02/03/2021,Telangana,426555.0,15224.0,2782.0,297234.0,129321.0,153542.0,143676.0,16.0,44097.0,253137.0,,,,,,,,,,,,297234.0
03/03/2021,Telangana,438614.0,16911.0,2887.0,306322.0,132292.0,158617.0,147688.0,17.0,44102.0,262220.0,,,,,,,,,,,,306322.0
04/03/2021,Telangana,462808.0,17916.0,2932.0,322444.0,140364.0,167296.0,155131.0,17.0,44138.0,278306.0,,,,,,,,,,,,322444.0
05/03/2021,Telangana,488204.0,20293.0,2957.0,341073.0,147131.0,177334.0,163716.0,23.0,44154.0,296919.0,,,,,,,,,,,,341073.0
06/03/2021,Telangana,520798.0,23030.0,2964.0,362082.0,158716.0,189920.0,172138.0,24.0,44800.0,317282.0,,,,,,,,,,,,362082.0
07/03/2021,Telangana,522369.0,23801.0,2985.0,363597.0,158772.0,190665.0,172908.0,24.0,44819.0,318778.0,,,,,,,,,,,,363597.0
08/03/2021,Telangana,561227.0,25229.0,2992.0,389985.0,171242.0,205948.0,184006.0,31.0,45900.0,344085.0,,,,,,,,,,,,389985.0
09/03/2021,Telangana,424673.0,110958.0,709.0,241595.0,183078.0,232185.0,192458.0,30.0,56954.0,367648.0,,,,,,,,,,,,424673.0
10/03/2021,Telangana,447836.0,96630.0,605.0,256024.0,191812.0,247868.0,199936.0,32.0,64577.0,383188.0,,,,,,,,,,,,447836.0
11/03/2021,Telangana,451366.0,28770.0,161.0,259321.0,192045.0,249760.0,201572.0,34.0,65115.0,386178.0,,,,,,,,,,,,451366.0
12/03/2021,Telangana,480210.0,112730.0,774.0,275371.0,204839.0,269826.0,210346.0,38.0,76148.0,403989.0,,,,,,,,,,,,480210.0
13/03/2021,Telangana,496264.0,68483.0,446.0,288451.0,207813.0,278991.0,217234.0,39.0,79951.0,416240.0,,,,,,,,,,,,496264.0
14/03/2021,Telangana,498020.0,12600.0,70.0,290186.0,207834.0,279802.0,218178.0,40.0,80078.0,417869.0,,,,,,,,,,,,498020.0
15/03/2021,Telangana,528117.0,95000.0,638.0,315832.0,212285.0,296894.0,231181.0,42.0,86306.0,441738.0,,,,,,,,,,,,528117.0
16/03/2021,Telangana,722573.0,88470.0,595.0,507868.0,214705.0,272223.0,235602.0,43.0,96697.0,625876.0,,166.0,,,,205955.0,176024.0,125542.0,,,,507868.0
17/03/2021,Telangana,845902.0,79060.0,527.0,630011.0,215891.0,336026.0,293923.0,62.0,111405.0,734497.0,,230.0,,,,207730.0,205713.0,216215.0,,,,630011.0
18/03/2021,Telangana,878581.0,81890.0,564.0,661459.0,217122.0,352520.0,308874.0,65.0,117598.0,760983.0,,251.0,,,,209569.0,216283.0,235253.0,,,,661459.0
19/03/2021,Telangana,906927.0,85820.0,582.0,688667.0,218260.0,367119.0,321481.0,67.0,123264.0,783663.0,,255.0,,,,211489.0,225952.0,250871.0,,,,688667.0
20/03/2021,Telangana,939941.0,72150.0,482.0,720396.0,219545.0,383390.0,336934.0,72.0,131175.0,808766.0,,270.0,,,,213895.0,238469.0,267674.0,,,,720396.0
21/03/2021,Telangana,943919.0,8850.0,58.0,724262.0,219657.0,385366.0,338822.0,74.0,132510.0,811409.0,,272.0,,,,214173.0,240316.0,269415.0,,,,724262.0
22/03/2021,Telangana,979723.0,95000.0,679.0,758722.0,221001.0,403367.0,355273.0,82.0,138480.0,841243.0,,297.0,,,,216031.0,252805.0,289528.0,,,,758722.0
23/03/2021,Telangana,1016879.0,90950.0,645.0,793939.0,222940.0,422067.0,371783.0,89.0,145967.0,870912.0,,322.0,,,,218732.0,266522.0,308322.0,,,,793939.0
24/03/2021,Telangana,1051931.0,76500.0,525.0,828174.0,223757.0,440210.0,387870.0,94.0,154960.0,896971.0,,322.0,,,,220971.0,279669.0,327168.0,,,,828174.0
25/03/2021,Telangana,1093196.0,97300.0,689.0,867030.0,226166.0,460950.0,405981.0,99.0,163997.0,929199.0,,325.0,,,,224063.0,294198.0,348399.0,,,,867030.0
26/03/2021,Telangana,1134829.0,108552.0,781.0,905529.0,229300.0,481284.0,424144.0,101.0,173631.0,961198.0,,325.0,,,,227416.0,309894.0,367847.0,,,,905529.0
27/03/2021,Telangana,1171066.0,83450.0,608.0,940796.0,230270.0,499785.0,440903.0,108.0,181227.0,989839.0,,326.0,,,,230312.0,325718.0,384392.0,,,,940796.0
28/03/2021,Telangana,1173165.0,23800.0,143.0,942868.0,230297.0,500837.0,441923.0,108.0,181541.0,991624.0,,326.0,,,,230439.0,326748.0,385307.0,,,,942868.0
29/03/2021,Telangana,1186001.0,64970.0,375.0,955419.0,230582.0,507289.0,448022.0,108.0,184164.0,1001837.0,,326.0,,,,231287.0,332471.0,391284.0,,,,955419.0
30/03/2021,Telangana,1231006.0,146920.0,948.0,997601.0,233405.0,529413.0,468076.0,112.0,188577.0,1042429.0,,331.0,,,,233794.0,349649.0,413776.0,,,,997601.0
31/03/2021,Telangana,1267237.0,138097.0,851.0,1030664.0,236573.0,546656.0,483891.0,117.0,191982.0,1075255.0,,331.0,,,,236090.0,363260.0,430930.0,,,,1030664.0
01/04/2021,Telangana,1317924.0,157600.0,1120.0,1077830.0,240094.0,571707.0,505993.0,130.0,195556.0,1122368.0,,333.0,,,,237922.0,390227.0,449293.0,,,,1077830.0
02/04/2021,Telangana,1384865.0,155901.0,1119.0,1140121.0,244744.0,604985.0,534994.0,142.0,199274.0,1185591.0,,334.0,,,,240543.0,428505.0,470684.0,,,,1140121.0
03/04/2021,Telangana,1434779.0,134950.0,1045.0,1185843.0,248936.0,628999.0,556695.0,149.0,201697.0,1233082.0,,335.0,,,,242735.0,455798.0,486919.0,,,,1185843.0
04/04/2021,Telangana,1478863.0,144101.0,1070.0,1227030.0,251833.0,650825.0,576047.0,158.0,205151.0,1273712.0,,338.0,,,,244568.0,482299.0,499769.0,,,,1227030.0
05/04/2021,Telangana,1534833.0,168210.0,1222.0,1278480.0,256353.0,677183.0,601131.0,166.0,208067.0,1326766.0,,338.0,,,,244692.0,512896.0,520497.0,,,,1278480.0
06/04/2021,Telangana,1573611.0,172291.0,1256.0,1313584.0,260027.0,694979.0,618428.0,177.0,210995.0,1362616.0,,338.0,,,,244791.0,534194.0,534203.0,,,,1313584.0
07/04/2021,Telangana,1676020.0,168246.0,1209.0,1405944.0,270076.0,743023.0,662719.0,202.0,220900.0,1455120.0,,339.0,,,,245075.0,589716.0,570758.0,,,,1405944.0
08/04/2021,Telangana,1783117.0,203055.0,1380.0,1504570.0,278547.0,793811.0,710538.0,221.0,232662.0,1550455.0,,339.0,,,,245353.0,648331.0,610489.0,,,,1504570.0
09/04/2021,Telangana,1898182.0,204671.0,1352.0,1611380.0,286802.0,849966.0,761168.0,246.0,243555.0,1654627.0,,339.0,,,,247132.0,712951.0,650897.0,,,,1611380.0
10/04/2021,Telangana,2059925.0,191175.0,1286.0,1763427.0,296498.0,936035.0,827126.0,266.0,248890.0,1811035.0,,341.0,,,,259197.0,806404.0,697424.0,,,,1763427.0
11/04/2021,Telangana,2161186.0,187310.0,1252.0,1861282.0,299904.0,989927.0,871070.0,285.0,251212.0,1909974.0,,344.0,,,,266656.0,865782.0,728436.0,,,,1861282.0
12/04/2021,Telangana,2292040.0,202400.0,1337.0,1982573.0,309467.0,1059265.0,923010.0,298.0,257338.0,2034702.0,,351.0,,,,277167.0,936417.0,768561.0,,,,1982573.0
13/04/2021,Telangana,2318151.0,172425.0,1190.0,2006982.0,311169.0,1073604.0,933078.0,300.0,258492.0,2059659.0,,353.0,,,,278801.0,952041.0,775705.0,,,,2006982.0
14/04/2021,Telangana,2452611.0,201865.0,1299.0,2129490.0,323121.0,1132706.0,996466.0,318.0,267499.0,2185112.0,,353.0,,,,283574.0,1021556.0,823906.0,,,,2129490.0
15/04/2021,Telangana,2621835.0,202175.0,1338.0,2283343.0,338492.0,1206760.0,1076217.0,366.0,301224.0,2320611.0,,353.0,,,,289657.0,1108497.0,884712.0,,,,2283343.0
16/04/2021,Telangana,2802063.0,224375.0,1470.0,2447626.0,354437.0,1287765.0,1159471.0,390.0,405112.0,2396951.0,,356.0,,,,296167.0,1204245.0,946717.0,,,,2447626.0
17/04/2021,Telangana,2952245.0,208595.0,1370.0,2584964.0,367281.0,1356334.0,1228196.0,434.0,499940.0,2452305.0,,363.0,,,,302095.0,1288120.0,994240.0,,,,2584964.0
18/04/2021,Telangana,2960202.0,92975.0,675.0,2591096.0,369106.0,1359441.0,1231219.0,436.0,504773.0,2455429.0,,363.0,,,,302297.0,1292208.0,996080.0,,,,2591096.0
19/04/2021,Telangana,3132540.0,206150.0,1415.0,2742005.0,390535.0,1430494.0,1311035.0,476.0,518477.0,2614063.0,,365.0,,,,306160.0,1381368.0,1053965.0,,,,2742005.0
20/04/2021,Telangana,3272099.0,204300.0,1305.0,2861258.0,410841.0,1489601.0,1371160.0,497.0,539310.0,2732789.0,,366.0,,,,310623.0,1453956.0,1096166.0,,,,2861258.0
21/04/2021,Telangana,3394643.0,198015.0,1380.0,2965467.0,429176.0,1542539.0,1422408.0,520.0,551525.0,2843118.0,,366.0,,,,314138.0,1519029.0,1131784.0,,,,2965467.0
22/04/2021,Telangana,3604586.0,232855.0,1474.0,3148315.0,456271.0,1628321.0,1519396.0,598.0,561611.0,3042975.0,,367.0,,,,319153.0,1629612.0,1199028.0,,,,3148315.0
23/04/2021,Telangana,3811861.0,214731.0,1450.0,3332501.0,479360.0,1716318.0,1615538.0,645.0,571385.0,3240476.0,,367.0,,,,325257.0,1744777.0,1261930.0,,,,3332501.0
24/04/2021,Telangana,4003828.0,199705.0,1389.0,3500047.0,503781.0,1797477.0,1701884.0,686.0,580553.0,3423275.0,,367.0,,,,331163.0,1853286.0,1315047.0,,,,3500047.0
25/04/2021,Telangana,4071469.0,135990.0,977.0,3559142.0,512327.0,1826899.0,1731547.0,696.0,582589.0,3488880.0,,369.0,,,,333142.0,1893504.0,1331943.0,,,,3559142.0
26/04/2021,Telangana,4286975.0,203525.0,1418.0,3744656.0,542319.0,1914027.0,1829888.0,741.0,589584.0,3697391.0,,369.0,,,,338254.0,2011580.0,1394261.0,,,,3744656.0
27/04/2021,Telangana,4400003.0,161530.0,1166.0,3837190.0,562813.0,1960354.0,1876080.0,756.0,598594.0,3801409.0,,370.0,,,,431082.0,1983240.0,1422302.0,,,,3837190.0
28/04/2021,Telangana,4542064.0,175095.0,1271.0,3955399.0,586665.0,2017093.0,1937531.0,775.0,605152.0,3936912.0,,370.0,,,,436534.0,2059973.0,1458318.0,,,,3955399.0
29/04/2021,Telangana,4612780.0,150530.0,1114.0,4010610.0,602170.0,2043985.0,1965840.0,785.0,612321.0,4000459.0,,370.0,,,,439001.0,2096390.0,1474714.0,,,,4010610.0
30/04/2021,Telangana,4780184.0,173565.0,1240.0,4151762.0,628422.0,2113252.0,2037704.0,806.0,617745.0,4162439.0,,370.0,,,,446819.0,2189913.0,1514512.0,,,,4151762.0
01/05/2021,Telangana,4787544.0,79790.0,645.0,4157933.0,629611.0,2116446.0,2040680.0,807.0,618505.0,4169039.0,,370.0,,,,447462.0,2193871.0,1516082.0,,,,4157933.0
02/05/2021,Telangana,4787811.0,45725.0,405.0,4158090.0,629721.0,2116527.0,2040756.0,807.0,618541.0,4169270.0,,370.0,,,,445480.0,2196001.0,1516126.0,,,,4158090.0
03/05/2021,Telangana,4815920.0,123530.0,918.0,4178677.0,637243.0,2126844.0,2051023.0,810.0,618758.0,4197162.0,,370.0,,,,445996.0,2210501.0,1521696.0,,,,4178677.0
04/05/2021,Telangana,4881513.0,138750.0,1111.0,4227755.0,653758.0,2151299.0,2075608.0,848.0,619907.0,4261606.0,,370.0,,,,446894.0,2244903.0,1535444.0,,,,4227755.0
05/05/2021,Telangana,4960587.0,145750.0,1154.0,4275187.0,685400.0,2174836.0,2099486.0,865.0,622789.0,4337798.0,,370.0,,,,447883.0,2277994.0,1548794.0,,,,4275187.0
06/05/2021,Telangana,5042065.0,156760.0,1154.0,4325903.0,716162.0,2199976.0,2125049.0,878.0,625096.0,4416969.0,,370.0,,,,448559.0,2313366.0,1563462.0,,,,4325903.0
07/05/2021,Telangana,5122572.0,136425.0,1056.0,4376415.0,746157.0,2225004.0,2150520.0,891.0,626360.0,4496212.0,,371.0,,,,449240.0,2348917.0,1577742.0,,,,4376415.0
08/05/2021,Telangana,5202960.0,137050.0,1124.0,4388638.0,814322.0,2231492.0,2156251.0,895.0,635641.0,4567319.0,,372.0,,,,449701.0,2355564.0,1582854.0,,,,4388638.0
09/05/2021,Telangana,5205226.0,21160.0,144.0,4389592.0,815634.0,2232019.0,2156678.0,895.0,636355.0,4568871.0,,372.0,,,,449810.0,2356121.0,1583142.0,,,,4389592.0
10/05/2021,Telangana,5313900.0,145950.0,1112.0,4406542.0,907358.0,2240697.0,2164944.0,901.0,657177.0,4656723.0,,373.0,,,,450634.0,2364922.0,1590381.0,,,,4406542.0
11/05/2021,Telangana,5406513.0,147735.0,1090.0,4422419.0,984094.0,2248963.0,2172550.0,906.0,670078.0,4736435.0,,374.0,,,,451686.0,2373531.0,1596546.0,,,,4422419.0
12/05/2021,Telangana,5440783.0,157085.0,1152.0,4432324.0,1008459.0,2254044.0,2177374.0,906.0,679547.0,4761236.0,,374.0,,,,452473.0,2378847.0,1600329.0,,,,4432324.0
13/05/2021,Telangana,5479812.0,151790.0,1130.0,4442464.0,1037348.0,2259285.0,2182272.0,907.0,692132.0,4787680.0,,374.0,,,,453149.0,2384812.0,1603807.0,,,,4442464.0
14/05/2021,Telangana,5513553.0,158278.0,1183.0,4450029.0,1063524.0,2263127.0,2185992.0,910.0,709293.0,4804250.0,,374.0,,,,453678.0,2389428.0,1606209.0,,,,4450029.0
15/05/2021,Telangana,5513738.0,82305.0,631.0,4450028.0,1063710.0,2263096.0,2186019.0,913.0,709492.0,4804236.0,,374.0,,,,453653.0,2389453.0,1606206.0,,,,4450028.0
16/05/2021,Telangana,5513723.0,26000.0,201.0,4450013.0,1063710.0,2263086.0,2186014.0,913.0,709478.0,4804235.0,,374.0,,,,453649.0,2389442.0,1606206.0,,,,4450013.0
17/05/2021,Telangana,5514512.0,62130.0,478.0,4450594.0,1063918.0,2263410.0,2186272.0,912.0,710204.0,4804239.0,,374.0,,,,453635.0,2389877.0,1606366.0,,,,4450594.0
18/05/2021,Telangana,5516590.0,55815.0,437.0,4451311.0,1065279.0,2263801.0,2186598.0,912.0,712202.0,4804241.0,,374.0,,,,453639.0,2390413.0,1606543.0,,,,4451311.0
19/05/2021,Telangana,5519773.0,71808.0,535.0,4451824.0,1067949.0,2264072.0,2186840.0,912.0,715327.0,4804244.0,,374.0,,,,453644.0,2390776.0,1606688.0,,,,4451824.0
20/05/2021,Telangana,5523167.0,93390.0,546.0,4452572.0,1070595.0,2264422.0,2187238.0,912.0,718655.0,4804266.0,,374.0,,,,453639.0,2391289.0,1606927.0,,,,4452572.0
21/05/2021,Telangana,5523980.0,72507.0,486.0,4453033.0,1070947.0,2264641.0,2187480.0,912.0,719437.0,4804297.0,246.0,374.0,,,,453629.0,2391622.0,1607065.0,,,,4453033.0
22/05/2021,Telangana,5526806.0,94020.0,676.0,4453425.0,1073381.0,2264831.0,2187682.0,912.0,722244.0,4804302.0,260.0,374.0,,,,453625.0,2391883.0,1607200.0,,,,4453425.0
23/05/2021,Telangana,5527533.0,53810.0,420.0,4453837.0,1073696.0,2265006.0,2187919.0,912.0,722926.0,4804309.0,298.0,374.0,,,,453624.0,2392157.0,1607339.0,,,,4453837.0
24/05/2021,Telangana,5530377.0,68539.0,504.0,4454485.0,1075892.0,2265327.0,2188246.0,912.0,725749.0,4804311.0,317.0,374.0,,,,453622.0,2392589.0,1607557.0,,,,4454485.0
25/05/2021,Telangana,5589800.0,178468.0,1163.0,4462811.0,1126989.0,2269666.0,2192232.0,913.0,784357.0,4805088.0,355.0,376.0,,,,454272.0,2398315.0,1609505.0,,,,4462811.0
26/05/2021,Telangana,5653872.0,223929.0,1226.0,4477983.0,1175889.0,2277806.0,2199262.0,915.0,845213.0,4807581.0,1078.0,376.0,,,,458630.0,2405956.0,1612643.0,,,,4477983.0
27/05/2021,Telangana,5704158.0,190786.0,1050.0,4495506.0,1208652.0,2287346.0,2207239.0,921.0,891419.0,4810218.0,2521.0,376.0,,,,467138.0,2412366.0,1615236.0,,,,4495506.0
28/05/2021,Telangana,5807342.0,542584.0,1454.0,4577957.0,1229385.0,2343858.0,2233168.0,931.0,924870.0,4878751.0,3721.0,377.0,,,,529528.0,2427887.0,1619705.0,,,,4577957.0
29/05/2021,Telangana,5918092.0,480778.0,1398.0,4672773.0,1245319.0,2405975.0,2265849.0,949.0,952510.0,4959370.0,6212.0,377.0,,,,602831.0,2444566.0,1624470.0,,,,4672773.0
30/05/2021,Telangana,5985460.0,372856.0,918.0,4737360.0,1248100.0,2446245.0,2290157.0,958.0,959463.0,5018076.0,7921.0,377.0,,,,655169.0,2454228.0,1627019.0,,,,4737360.0
31/05/2021,Telangana,6064809.0,323819.0,1029.0,4802730.0,1262079.0,2484686.0,2317078.0,966.0,987525.0,5066616.0,10668.0,377.0,,,,703935.0,2466797.0,1631012.0,,,,4802730.0
01/06/2021,Telangana,6151360.0,322272.0,998.0,4878994.0,1272366.0,2528777.0,2349243.0,974.0,1014992.0,5123602.0,12766.0,378.0,,,,762646.0,2479776.0,1635537.0,,,,4878994.0
02/06/2021,Telangana,6226923.0,250288.0,694.0,4947737.0,1279186.0,2567857.0,2378898.0,982.0,1039209.0,5173837.0,13877.0,380.0,,,,817205.0,2490283.0,1639129.0,,,,4947737.0
03/06/2021,Telangana,6320774.0,308287.0,862.0,5033655.0,1287119.0,2619353.0,2413303.0,999.0,1066332.0,5239874.0,14568.0,380.0,,,,886288.0,2502772.0,1643312.0,,,,5033655.0
04/06/2021,Telangana,6428387.0,330941.0,884.0,5133125.0,1295262.0,2677981.0,2454098.0,1046.0,1095401.0,5318347.0,14639.0,380.0,,,,965847.0,2517549.0,1648211.0,,,,5133125.0
05/06/2021,Telangana,6577056.0,460158.0,1056.0,5274798.0,1302258.0,2760510.0,2513227.0,1061.0,1125557.0,5436733.0,14766.0,381.0,,,,1081303.0,2537206.0,1654521.0,,,,5274798.0
06/06/2021,Telangana,6695588.0,361542.0,707.0,5391957.0,1303631.0,2824463.0,2566418.0,1076.0,1143102.0,5537720.0,14766.0,382.0,,,,1176114.0,2553853.0,1660092.0,,,,5391957.0
07/06/2021,Telangana,6865466.0,564272.0,1010.0,5554284.0,1311182.0,2917140.0,2636054.0,1090.0,1175670.0,5674944.0,14852.0,382.0,,,,1306111.0,2578096.0,1667886.0,,,,5554284.0
08/06/2021,Telangana,7046084.0,620748.0,969.0,5728537.0,1317547.0,3015701.0,2711725.0,1111.0,1208645.0,5822501.0,14938.0,382.0,,,,1446444.0,2603255.0,1676452.0,,,,5728537.0
09/06/2021,Telangana,7224148.0,501736.0,954.0,5900344.0,1323804.0,3112587.0,2786610.0,1147.0,1238788.0,5970284.0,15076.0,382.0,,,,1585877.0,2627170.0,1684671.0,,,,5900344.0
10/06/2021,Telangana,7404779.0,489595.0,933.0,6074863.0,1329916.0,3210262.0,2863431.0,1170.0,1266941.0,6122634.0,15204.0,382.0,,,,1725953.0,2652567.0,1693459.0,,,,6074863.0
11/06/2021,Telangana,7616140.0,562285.0,957.0,6279779.0,1336361.0,3325980.0,2952538.0,1261.0,1295923.0,6304896.0,15321.0,383.0,,,,1891763.0,2681553.0,1703291.0,,,,6279779.0
12/06/2021,Telangana,7830864.0,559787.0,945.0,6488020.0,1342844.0,3439875.0,3046834.0,1311.0,1318999.0,6496069.0,15796.0,383.0,,,,2058550.0,2712294.0,1713763.0,,,,6488020.0
13/06/2021,Telangana,7981120.0,459294.0,634.0,6636883.0,1344237.0,3520239.0,3115297.0,1347.0,1330893.0,6633949.0,16278.0,383.0,,,,2177363.0,2734616.0,1721404.0,,,,6636883.0
14/06/2021,Telangana,8167470.0,806885.0,1355.0,6817886.0,1349584.0,3624950.0,3191544.0,1392.0,1387496.0,6763242.0,16732.0,383.0,,,,2323486.0,2760464.0,1730271.0,,,,6817886.0
15/06/2021,Telangana,8333524.0,801843.0,1335.0,6979076.0,1354448.0,3717284.0,3260342.0,1450.0,1455575.0,6860869.0,17080.0,383.0,,,,2454248.0,2783385.0,1737601.0,,,,6979076.0
16/06/2021,Telangana,8511947.0,855498.0,1410.0,7151956.0,1359991.0,3797577.0,3352902.0,1477.0,1544319.0,6949766.0,17862.0,383.0,,,,2591061.0,2810321.0,1746560.0,,,,7151956.0
17/06/2021,Telangana,8694842.0,832572.0,1389.0,7327371.0,1367471.0,3871238.0,3454631.0,1502.0,1641327.0,7033877.0,19638.0,383.0,,,,2728097.0,2838790.0,1756327.0,,,,7327371.0
18/06/2021,Telangana,8874911.0,808466.0,1278.0,7499623.0,1375288.0,3943476.0,3554626.0,1521.0,1705146.0,7147893.0,21872.0,383.0,,,,2862757.0,2866422.0,1766071.0,,,,7499623.0
19/06/2021,Telangana,9069710.0,833808.0,1283.0,7684311.0,1385399.0,4027496.0,3655261.0,1554.0,1759428.0,7285471.0,24811.0,383.0,,,,3009035.0,2894698.0,1775973.0,,,,7684311.0
20/06/2021,Telangana,9173921.0,583616.0,860.0,7785158.0,1388763.0,4068737.0,3714856.0,1565.0,1770763.0,7376481.0,26677.0,383.0,,,,3087828.0,2910862.0,1781783.0,,,,7785158.0
21/06/2021,Telangana,9327568.0,744979.0,1157.0,7928931.0,1398637.0,4136308.0,3790851.0,1772.0,1783499.0,7514259.0,29810.0,383.0,,,,3197865.0,2935151.0,1790941.0,,,,7928931.0
22/06/2021,Telangana,9486520.0,680265.0,1182.0,8076582.0,1409938.0,4209184.0,3865577.0,1821.0,1795818.0,7657901.0,32801.0,383.0,,,,3312278.0,2959190.0,1800017.0,,,,8076582.0
